"Retweet_Num","Likes_Num","Name","Time_Stamp","Handle","ID","Error_Type","Original_Link"
NA,3,"Mark Edwards","2:17 PM - 24 Oct 2016 ","@mtedw",43.0047,"No Error","https://twitter.com/mtedw/status/790663460426309632"
NA,5,"Mark Edwards","2:03 PM - 16 Oct 2016 ","@mtedw",42.0033,"No Error","https://twitter.com/mtedw/status/787760891622285312"
NA,NA,NA,NA,NA,41.0032,"Not Twitter URL/Variety Error Type",""
3,5,"Andy Kriebel","2:01 AM - 2 Oct 2016 ","@VizWizBI",40.0037,"No Error","https://twitter.com/mtedw/status/782678594837483520"
NA,NA,NA,NA,NA,39.0044,"Not Twitter URL/Variety Error Type",""
1,3,"Mark Edwards","8:04 AM - 12 Sep 2016 ","@mtedw",37.0033,"No Error","https://twitter.com/mtedw/status/775349347017973760"
NA,4,"Mark Jackson","1:33 PM - 7 Nov 2016 ","@ugamarkj",45.0034,"No Error","https://twitter.com/ugamarkj/status/795741079253479424"
5,11,"Mark Jackson","4:57 AM - 11 Feb 2016 ","@ugamarkj",6.0024,"No Error","https://twitter.com/ugamarkj/status/697766386907615232"
NA,NA,NA,NA,NA,16.0025,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,1,"m@stergu@po","9:02 PM - 20 Nov 2016 ","@masterguapo",47.0038,"No Error","https://twitter.com/masterguapo/status/800564982811238400"
NA,3,"Mateusz Dz","5:15 PM - 8 Aug 2016 ","@m__dz",32.0036,"No Error","https://twitter.com/m__dz/status/762804342869127173"
NA,2,"Mateusz Dz","6:04 PM - 1 Aug 2016 ","@m__dz",31.0046,"No Error","https://twitter.com/m__dz/status/760280104287297536"
1,3,"Mateusz Dz","7:56 PM - 25 Jul 2016 ","@m__dz",30.0043,"No Error","https://twitter.com/m__dz/status/757771652679790592"
10,44,"Matt Chambers","5:38 AM - 28 Nov 2016 ","@sirvizalot",48.0046,"No Error","https://twitter.com/sirvizalot/status/803231521331183616"
13,42,"Matt Chambers","1:29 PM - 14 Nov 2016 ","@sirvizalot",46.0054,"No Error","https://twitter.com/sirvizalot/status/798276725939519488"
NA,10,"Matt Chambers","10:24 AM - 5 Jun 2016 ","@sirvizalot",23.0035,"No Error","https://twitter.com/sirvizalot/status/739508181567713281"
3,29,"Matt Chambers","5:30 PM - 10 Apr 2016 ","@sirvizalot",15.0028,"No Error","https://twitter.com/sirvizalot/status/719321662630584320"
6,15,"Matt Chambers","6:42 PM - 3 Jan 2016 ","@sirvizalot",1.002,"No Error","https://twitter.com/sirvizalot/status/683840984979996673/photo/1"
NA,4,"Matt Clements","4:09 PM - 14 Nov 2016 ","@merman0101",46.0055,"No Error","https://twitter.com/merman0101/status/798316874735947776"
NA,1,"Matt Clements","1:24 PM - 7 Nov 2016 ","@merman0101",45.0035,"No Error","https://twitter.com/merman0101/status/795738744515129344"
NA,2,"Matt Clements","1:41 PM - 28 Mar 2016 ","@merman0101",13.0032,"No Error","https://twitter.com/merman0101/status/714553005643808768"
1,3,"Matt Clements","12:08 PM - 22 Feb 2016 ","@merman0101",8.0028,"No Error","https://twitter.com/merman0101/status/701861171352223748"
1,6,"Matt Clements","4:01 PM - 15 Feb 2016 ","@merman0101",7.0027,"No Error","https://twitter.com/merman0101/status/699383147415343105"
NA,1,"Matt Clements","11:38 AM - 1 Feb 2016 ","@merman0101",5.0035,"No Error","https://twitter.com/merman0101/status/694266696941604865"
NA,NA,NA,NA,NA,3.0029,"Not Twitter URL/Variety Error Type","https://public.tableau.com/views/MakeoverMonday1-18-16/MakeoverMonday?:embed=y&:showVizHome=no&:showTabs=y&:display_count=y&:display_static_image=y&:bootstrapWhenNotified=true#3"
NA,1,"Matt Fischer","11:02 AM - 3 Nov 2016 ","@NotAMagikarp",44.0033,"No Error","https://twitter.com/NotAMagikarp/status/794238334847610880"
NA,4,"Matt Fischer","10:26 AM - 28 Oct 2016 ","@NotAMagikarp",43.0048,"No Error","https://twitter.com/NotAMagikarp/status/792054852914409473"
NA,1,"Matt Fischer","1:19 PM - 28 Oct 2016 ","@NotAMagikarp",2.0021,"No Error","https://twitter.com/NotAMagikarp/status/792098521155534848"
NA,7,"Matt Fischer","11:23 AM - 18 Oct 2016 ","@NotAMagikarp",42.0034,"No Error","https://twitter.com/NotAMagikarp/status/788445362285674497"
NA,1,"Matt Fischer","3:32 PM - 14 Oct 2016 ","@NotAMagikarp",1.0021,"No Error","https://twitter.com/NotAMagikarp/status/787058614963961856"
4,24,"Matt Francis","2:29 PM - 13 Dec 2016 ","@Matt_Francis",50.0049,"No Error","https://twitter.com/Matt_Francis/status/808800954229334017"
NA,12,"Matt Francis","9:07 AM - 29 Nov 2016 ","@Matt_Francis",48.0047,"No Error","https://twitter.com/Matt_Francis/status/803646600308367360"
2,15,"Matt Francis","3:47 PM - 15 Nov 2016 ","@Matt_Francis",46.0056,"No Error","https://twitter.com/Matt_Francis/status/798673893775044609"
2,5,"Matt Francis","6:05 AM - 12 Oct 2016 ","@Matt_Francis",41.0033,"No Error","https://twitter.com/Matt_Francis/status/786191018618126336"
NA,NA,NA,NA,NA,40.0038,"Not Twitter URL/Variety Error Type",""
4,29,"Matt Francis","4:40 PM - 11 Sep 2016 ","@Matt_Francis",37.0034,"No Error","https://twitter.com/matt_francis/status/775116730305765376"
1,19,"Matt Francis","2:50 AM - 5 Sep 2016 ","@Matt_Francis",36.0038,"No Error","https://twitter.com/matt_francis/status/772733559371100160"
2,9,"Matt Francis","9:01 AM - 22 Aug 2016 ","@Matt_Francis",34.0036,"No Error","https://twitter.com/matt_francis/status/767753517515898881"
2,11,"Matt Francis","5:08 PM - 27 Jul 2016 ","@Matt_Francis",29.0035,"No Error","https://twitter.com/matt_francis/status/758454001730019329"
13,56,"Matt Francis","7:36 AM - 19 Jul 2016 ","@Matt_Francis",29.0036,"No Error","https://twitter.com/matt_francis/status/755410993287659524"
NA,NA,NA,NA,NA,50.005,"Not Twitter URL/Variety Error Type",""
1,12,"Matt Hoover","6:21 AM - 28 Nov 2016 ","@Matt_Hoov",48.0048,"No Error","https://twitter.com/Matt_Hoov/status/803242399271100416"
3,8,"Matt Hoover","7:53 AM - 29 Aug 2016 ","@Matt_Hoov",35.0034,"No Error","https://twitter.com/matt_hoov/status/770273164131655681"
NA,4,"Matthew Araujo","8:40 AM - 25 Oct 2016 ","@Colonel_Cordial",43.0049,"No Error","https://twitter.com/Colonel_Cordial/status/790941141168484354"
NA,1,"Matthew Araujo","9:28 AM - 13 Oct 2016 ","@Colonel_Cordial",41.0034,"No Error","https://twitter.com/Colonel_Cordial/status/786852720607109120"
NA,NA,NA,NA,NA,40.0039,"Not Twitter URL/Variety Error Type",""
NA,2,"Matthew Araujo","8:38 AM - 26 Sep 2016 ","@Colonel_Cordial",39.0045,"No Error","https://twitter.com/Colonel_Cordial/status/780431476915638272"
NA,3,"Matthew Araujo","6:31 AM - 7 Sep 2016 ","@Colonel_Cordial",36.0039,"No Error","https://twitter.com/colonel_cordial/status/773513930090115072"
NA,5,"Matthew Araujo","11:31 AM - 1 Sep 2016 ","@Colonel_Cordial",35.0035,"No Error","https://twitter.com/colonel_cordial/status/771415082521821184"
NA,3,"Matthew Araujo","2:55 AM - 23 Aug 2016 ","@Colonel_Cordial",34.0037,"No Error","https://twitter.com/colonel_cordial/status/768023805302337537"
NA,3,"Matthew Araujo","3:58 AM - 17 Aug 2016 ","@Colonel_Cordial",33.0033,"No Error","https://twitter.com/colonel_cordial/status/765865341960478720"
NA,4,"Matthew Araujo","2:47 AM - 9 Aug 2016 ","@Colonel_Cordial",32.0037,"No Error","https://twitter.com/colonel_cordial/status/762948416473296896"
NA,1,"Matthew Nixon","7:23 AM - 29 Feb 2016 ","@mattalytic",9.0029,"No Error","https://twitter.com/mattalytic/status/704332965678080000"
1,4,"Matthias Goossens","3:02 AM - 24 Oct 2016 ","@MatthGoossens",43.005,"No Error","https://twitter.com/MatthGoossens/status/790493562911719425"
4,8,"Matthias Goossens","11:08 AM - 19 Oct 2016 ","@MatthGoossens",42.0035,"No Error","https://twitter.com/MatthGoossens/status/788803939688910848"
NA,4,"MDvizBI","8:29 AM - 26 Jul 2016 ","@MDvizBI",30.0044,"No Error","https://twitter.com/mdvizbi/status/757961119034114049"
NA,2,"MDW","9:59 AM - 14 Nov 2016 ","@mdwolman",46.0057,"No Error","https://twitter.com/mdwolman/status/798223871577063425"
NA,1,"MDW","1:34 PM - 7 Nov 2016 ","@mdwolman",45.0036,"No Error","https://twitter.com/mdwolman/status/795741339090636800"
NA,3,"MDW","11:32 AM - 12 Sep 2016 ","@mdwolman",37.0035,"No Error","https://twitter.com/mdwolman/status/775401819195469824"
NA,6,"MDW","2:48 PM - 4 Sep 2016 ","@mdwolman",36.004,"No Error","https://twitter.com/mdwolman/status/772551813061017600"
NA,NA,NA,NA,NA,20.006,"Not Twitter URL/Variety Error Type",""
NA,1,"Meili Vanegas","8:57 PM - 27 Sep 2016 ","@meilivanegas",38.0037,"No Error","https://twitter.com/meilivanegas/status/781113879032201216"
NA,1,"Michael Lynton","8:33 PM - 11 Jul 2016 ","@michaellynton",28.0044,"No Error","https://twitter.com/michaellynton/status/752707424365137920"
NA,2,"Michael Lynton","10:43 AM - 5 Jul 2016 ","@michaellynton",27.005,"No Error","https://twitter.com/michaellynton/status/750384498290749440"
NA,NA,NA,NA,NA,9.003,"Not Twitter URL/Variety Error Type","http://michaellynton.com/blog/2016/2/monday-makeover-premier-league-wages-soar"
NA,NA,NA,NA,NA,51.0032,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,50.0051,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,49.003,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,14.002,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,2.0022,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,9.0031,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,1.0022,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,13.0033,"Not Twitter URL/Variety Error Type",""
NA,17,"Michael Mixon","3:51 PM - 28 Nov 2016 ","@mix_pix",48.0049,"No Error","https://twitter.com/mix_pix/status/803385889581912070"
9,60,"Michael Mixon","9:11 AM - 21 Nov 2016 ","@mix_pix",47.0039,"No Error","https://twitter.com/mix_pix/status/800748360902656000"
5,43,"Michael Mixon","6:03 PM - 16 Nov 2016 ","@mix_pix",46.0058,"No Error","https://twitter.com/mix_pix/status/799070542070321152"
NA,10,"Michael Mixon","8:30 AM - 8 Nov 2016 ","@mix_pix",45.0037,"No Error","https://twitter.com/mix_pix/status/796027034333954048"
NA,NA,NA,NA,NA,44.0034,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,43.0051,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,42.0036,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,41.0035,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,40.004,"Not Twitter URL/Variety Error Type",""
2,23,"Michael Mixon","9:06 PM - 28 Sep 2016 ","@mix_pix",39.0046,"No Error","https://twitter.com/mix_pix/status/781344348965187585"
NA,NA,NA,NA,NA,39.0047,"Not Twitter URL/Variety Error Type",""
12,53,"Michael Mixon","10:17 AM - 18 Sep 2016 ","@mix_pix",38.0038,"No Error","https://twitter.com/mix_pix/status/777557213816643584"
4,29,"Michael Mixon","9:01 PM - 13 Sep 2016 ","@mix_pix",37.0036,"No Error","https://twitter.com/mix_pix/status/775907411169189888"
5,30,"Michael Mixon","9:27 PM - 5 Sep 2016 ","@mix_pix",36.0041,"No Error","https://twitter.com/mix_pix/status/773014632373981184"
3,24,"Michael Mixon","9:54 PM - 29 Aug 2016 ","@mix_pix",35.0036,"No Error","https://twitter.com/mix_pix/status/770484737760690176"
1,7,"Michael Mixon","11:35 AM - 24 Aug 2016 ","@mix_pix",33.0034,"No Error","https://twitter.com/mix_pix/status/768517081595727872"
4,20,"Michael Mixon","8:32 AM - 23 Aug 2016 ","@mix_pix",34.0038,"No Error","https://twitter.com/mix_pix/status/768108615286657025"
NA,12,"Michael Mixon","1:16 PM - 11 Aug 2016 ","@mix_pix",32.0038,"No Error","https://twitter.com/mix_pix/status/763831586634600448"
NA,20,"Michael Mixon","10:54 PM - 9 Aug 2016 ","@mix_pix",31.0047,"No Error","https://twitter.com/mix_pix/status/763252250466594816"
4,33,"Michael Mixon","10:52 PM - 26 Jul 2016 ","@mix_pix",30.0045,"No Error","https://twitter.com/mix_pix/status/758178115197759488"
NA,27,"Michael Mixon","9:01 AM - 19 Jul 2016 ","@mix_pix",29.0037,"No Error","https://twitter.com/mix_pix/status/755432383164186624"
NA,NA,NA,NA,NA,28.0045,"Error 404","https://twitter.com/mix_pix/status/752397682035990528"
1,11,"Michael Mixon","10:43 AM - 4 Jul 2016 ","@mix_pix",27.0051,"No Error","https://twitter.com/mix_pix/status/750022262418321408"
2,17,"Michael Mixon","2:20 AM - 3 Jul 2016 ","@mix_pix",17.002,"No Error","https://twitter.com/mix_pix/status/749533317259603968"
4,16,"Michael Mixon","7:22 PM - 27 Jun 2016 ","@mix_pix",26.0034,"No Error","https://twitter.com/mix_pix/status/747616234775031809"
2,37,"Michael Mixon","10:57 AM - 20 Jun 2016 ","@mix_pix",25.004,"No Error","https://twitter.com/mix_pix/status/744952332299833344"
4,29,"Michael Mixon","2:01 PM - 14 Jun 2016 ","@mix_pix",24.0038,"No Error","https://twitter.com/mix_pix/status/742824269025927169"
5,15,"Michael Mixon","11:44 PM - 5 Jun 2016 ","@mix_pix",23.0036,"No Error","https://twitter.com/mix_pix/status/739709438001438721"
4,20,"Michael Mixon","8:30 PM - 30 May 2016 ","@mix_pix",22.0032,"No Error","https://twitter.com/mix_pix/status/737486406549803008"
8,32,"Michael Mixon","10:24 AM - 26 May 2016 ","@mix_pix",21.0027,"No Error","https://twitter.com/mix_pix/status/735884292937519104"
NA,NA,NA,NA,NA,20.0061,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
2,21,"Michael Mixon","10:26 PM - 15 May 2016 ","@mix_pix",20.0062,"No Error","https://twitter.com/mix_pix/status/732079767659237376"
2,21,"Michael Mixon","10:26 PM - 15 May 2016 ","@mix_pix",20.0063,"No Error","https://twitter.com/mix_pix/status/732079767659237376"
NA,NA,NA,NA,NA,19.0029,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
1,17,"Michael Mixon","11:39 PM - 1 May 2016 ","@mix_pix",18.003,"No Error","https://twitter.com/mix_pix/status/727024633573044224"
NA,12,"Michael Mixon","4:54 PM - 19 Apr 2016 ","@mix_pix",15.0029,"No Error","https://twitter.com/mix_pix/status/722574087105556480"
2,6,"Michael Mixon","10:56 PM - 17 Apr 2016 ","@mix_pix",16.0026,"No Error","https://twitter.com/mix_pix/status/721940398696824832"
NA,2,"Michael Mixon","2:39 PM - 24 Mar 2016 ","@mix_pix",12.0017,"No Error","https://twitter.com/mix_pix/status/713125277518274561"
3,11,"Michael Mixon","9:54 PM - 13 Mar 2016 ","@mix_pix",11.0019,"No Error","https://twitter.com/mix_pix/status/709241272670638081"
3,7,"Michael Mixon","12:36 AM - 8 Mar 2016 ","@mix_pix",10.0019,"No Error","https://twitter.com/mix_pix/status/707122810439634944"
4,9,"Michael Mixon","12:00 PM - 15 Feb 2016 ","@mix_pix",7.0028,"No Error","https://twitter.com/mix_pix/status/699322310843437056"
NA,9,"Michael Mixon","10:41 PM - 21 Feb 2016 ","@mix_pix",8.0029,"No Error","https://twitter.com/mix_pix/status/701658023895240704"
2,15,"Michael Mixon","9:52 AM - 8 Feb 2016 ","@mix_pix",6.0025,"No Error","https://twitter.com/mix_pix/status/696753391972646912"
NA,10,"Michael Mixon","12:10 AM - 1 Feb 2016 ","@mix_pix",5.0036,"No Error","https://twitter.com/mix_pix/status/694070241819643904"
NA,1,"Michael Mixon","11:59 PM - 24 Jan 2016 ","@mix_pix",4.003,"No Error","https://twitter.com/mix_pix/status/691647258970816514/photo/1"
NA,NA,NA,NA,NA,3.003,"Not Twitter URL/Variety Error Type","https://public.tableau.com/views/AreConsumersBoredWithTechnology_0/ConsumerPurchaseIntent?:embed=y&:showVizHome=no&:showTabs=y&:display_count=y&:display_static_image=y&:bootstrapWhenNotified=true"
1,2,"Michael Zgut","8:08 AM - 1 Aug 2016 ","@ZgutMichael",31.0048,"No Error","https://twitter.com/zgutmichael/status/760130014604103681"
1,11,"Michele Tessari","5:06 AM - 2 Aug 2016 ","@mick_tessari",31.0049,"No Error","https://twitter.com/mick_tessari/status/760446664696033280"
NA,8,"mihir dharurkar","5:21 PM - 27 Mar 2016 ","@mihirdharurkar",13.0034,"No Error","https://twitter.com/mihirdharurkar/status/714246009505734658"
6,25,"Miguel Cisneros","2:49 PM - 17 Nov 2016 ","@mikevizneros",46.0059,"No Error","https://twitter.com/mikevizneros/status/799383903664541697"
3,18,"Miguel Cisneros","3:13 PM - 5 Sep 2016 ","@mikevizneros",36.0042,"No Error","https://twitter.com/mikevizneros/status/772920593817669632"
1,14,"Miguel Cisneros","1:30 PM - 2 Aug 2016 ","@mikevizneros",31.005,"No Error","https://twitter.com/mikevizneros/status/760573495533301760"
NA,8,"Miguel Cisneros","1:55 PM - 11 Jul 2016 ","@mikevizneros",28.0046,"No Error","https://twitter.com/mikevizneros/status/752607320790724608"
1,10,"Miguel Cisneros","2:37 PM - 20 Jun 2016 ","@mikevizneros",25.0041,"No Error","https://twitter.com/mikevizneros/status/745007700283658240"
3,12,"Miguel Cisneros","10:58 AM - 28 Mar 2016 ","@mikevizneros",13.0035,"No Error","https://twitter.com/mikevizneros/status/714511916538966018"
NA,NA,NA,NA,NA,12.0018,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,1,"Miguel Cisneros","7:33 PM - 21 Feb 2016 ","@mikevizneros",8.003,"No Error","https://twitter.com/mikevizneros/status/701610800444604416"
NA,1,"Miguel Cisneros","8:30 AM - 1 Feb 2016 ","@mikevizneros",5.0037,"No Error","https://twitter.com/mikevizneros/status/694223844656222208"
NA,4,"Mike Evans","1:36 PM - 7 Nov 2016 ","@datatrailblazer",45.0038,"No Error","https://twitter.com/datatrailblazer/status/795741780654309376"
1,2,"Mike Fitzpatrick","1:50 PM - 2 Nov 2016 ","@fitzviz",42.0037,"No Error","https://twitter.com/fitzviz/status/793918126249234432"
NA,NA,NA,NA,NA,39.0048,"Error 404","https://twitter.com/fitzviz/status/780367484301873153"
NA,1,"Mike Fitzpatrick","2:53 PM - 24 Sep 2016 ","@fitzviz",38.0039,"No Error","https://twitter.com/fitzviz/status/779800923711430656"
3,9,"Mike Fitzpatrick","6:11 AM - 15 Sep 2016 ","@fitzviz",37.0037,"No Error","https://twitter.com/mjafitz/status/776407986667331589"
NA,3,"Mike Fitzpatrick","12:31 PM - 5 Sep 2016 ","@fitzviz",36.0043,"No Error","https://twitter.com/mjafitz/status/772879955193626624"
1,1,"Mike Fitzpatrick","10:14 AM - 1 Sep 2016 ","@fitzviz",35.0037,"No Error","https://twitter.com/mjafitz/status/771395827482886144"
NA,5,"Mike Fitzpatrick","10:34 AM - 1 Sep 2016 ","@fitzviz",31.0051,"No Error","https://twitter.com/mjafitz/status/771400977861734400"
NA,7,"Mike Maieli","4:36 AM - 6 Dec 2016 ","@MikeMaieli",49.0031,"No Error","https://twitter.com/MikeMaieli/status/806115207244316677"
NA,6,"Mike Moore","9:36 PM - 28 Nov 2016 ","@mjmoore52",48.005,"No Error","https://twitter.com/mjmoore52/status/803472576769036288"
NA,2,"Mike Moore","7:51 PM - 19 Oct 2016 ","@mjmoore52",42.0038,"No Error","https://twitter.com/mjmoore52/status/788935620991135744"
NA,4,"Mike Moore","8:56 AM - 9 Oct 2016 ","@mjmoore52",41.0036,"No Error","https://twitter.com/mjmoore52/status/785146894506860545"
NA,3,"Mike Moore","7:13 AM - 1 Sep 2016 ","@mjmoore52",35.0038,"No Error","https://twitter.com/mjmoore52/status/771350185809104896"
NA,9,"Mike Moore","4:21 PM - 21 Aug 2016 ","@mjmoore52",34.0039,"No Error","https://twitter.com/mjmoore52/status/767501978410770433"
NA,3,"Andy Kriebel","3:22 AM - 17 Aug 2016 ","@VizWizBI",33.0035,"No Error","https://twitter.com/mjmoore52/status/765879363644469248"
NA,5,"Mike Moore","12:22 PM - 8 Aug 2016 ","@mjmoore52",32.0039,"No Error","https://twitter.com/mjmoore52/status/762730837833949184"
NA,7,"Mike Moore","9:38 PM - 2 Aug 2016 ","@mjmoore52",31.0052,"No Error","https://twitter.com/mjmoore52/status/760696227113668608"
NA,3,"Mike Moore","1:04 PM - 25 Jul 2016 ","@mjmoore52",30.0046,"No Error","https://twitter.com/mjmoore52/status/757667806523498496"
NA,7,"Mike Moore","4:53 PM - 17 Jul 2016 ","@mjmoore52",29.0038,"No Error","https://twitter.com/mjmoore52/status/754826455968649217"
NA,2,"Mike Moore","4:35 AM - 17 Jul 2016 ","@mjmoore52",28.0047,"No Error","https://twitter.com/mjmoore52/status/754640678387277824"
NA,3,"Mike Moore","7:27 AM - 17 Jul 2016 ","@mjmoore52",29.0039,"No Error","https://twitter.com/mjmoore52/status/754683982436970496"
NA,8,"Mike Moore","12:41 AM - 11 Jul 2016 ","@mjmoore52",28.0048,"No Error","https://twitter.com/mjmoore52/status/752407373113724928"
NA,3,"Mike Moore","2:27 PM - 16 May 2016 ","@mjmoore52",20.0064,"No Error","https://twitter.com/mjmoore52/status/732324009807740930"
NA,3,"Mike Reeser","8:47 AM - 12 Dec 2016 ","@mreese23",50.0052,"No Error","https://twitter.com/mreese23/status/808352480321007624"
1,3,"Mike Reeser","2:27 PM - 28 Nov 2016 ","@mreese23",48.0051,"No Error","https://twitter.com/mreese23/status/803364836134518785"
NA,5,"Mike Reeser","6:46 AM - 14 Nov 2016 ","@mreese23",46.006,"No Error","https://twitter.com/mreese23/status/798175189666172928"
1,7,"Mike Reeser","2:52 PM - 7 Nov 2016 ","@mreese23",45.0039,"No Error","https://twitter.com/mreese23/status/795760965979668480"
NA,3,"Mike Reeser","2:11 PM - 3 Nov 2016 ","@mreese23",44.0035,"No Error","https://twitter.com/mreese23/status/794285827253616640"
NA,NA,NA,NA,NA,43.0052,"Not Twitter URL/Variety Error Type",""
NA,3,"Mike Reeser","9:13 AM - 10 Oct 2016 ","@mreese23",41.0037,"No Error","https://twitter.com/mreese23/status/785513537133285376"
NA,NA,NA,NA,NA,40.0041,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,39.0049,"Not Twitter URL/Variety Error Type",""
2,9,"Mike Reeser","4:21 PM - 18 Sep 2016 ","@mreese23",38.004,"No Error","https://twitter.com/mreese23/status/777648825087451136"
1,2,"Mike Reeser","8:02 PM - 11 Sep 2016 ","@mreese23",37.0038,"No Error","https://twitter.com/mreese23/status/775167583981043712"
NA,3,"Mike Reeser","6:44 PM - 5 Sep 2016 ","@mreese23",36.0044,"No Error","https://twitter.com/mreese23/status/772973616270946304"
NA,7,"Mike Reeser","8:08 PM - 29 Aug 2016 ","@mreese23",35.0039,"No Error","https://twitter.com/mreese23/status/770458245899096064"
NA,13,"Mike Reeser","3:12 PM - 21 Aug 2016 ","@mreese23",34.004,"No Error","https://twitter.com/mreese23/status/767484649253765120"
NA,2,"Mike Reeser","3:58 PM - 17 Aug 2016 ","@mreese23",33.0036,"No Error","https://twitter.com/mreese23/status/766046481979703297"
NA,6,"Mike Reeser","7:25 PM - 8 Aug 2016 ","@mreese23",32.004,"No Error","https://twitter.com/mreese23/status/762837193010188294"
NA,1,"Mike Reeser","4:38 PM - 2 Aug 2016 ","@mreese23",31.0053,"No Error","https://twitter.com/mreese23/status/760620943546933248"
1,14,"Mike Renwick","5:12 PM - 29 Aug 2016 ","@runonthespot",35.004,"No Error","https://twitter.com/runonthespot/status/770413846288891904"
1,18,"Mike Renwick","12:51 AM - 23 Aug 2016 ","@runonthespot",34.0041,"No Error","https://twitter.com/runonthespot/status/767992768371253248"
NA,3,"Mohanarengan V","8:13 AM - 23 Aug 2016 ","@VMohanarengan",34.0042,"No Error","https://twitter.com/vmohanarengan/status/768103998616240128"
NA,3,"Mohanarengan V","3:16 AM - 15 Aug 2016 ","@VMohanarengan",33.0037,"No Error","https://twitter.com/vmohanarengan/status/765130034038214656"
NA,1,"Mohanarengan V","6:33 PM - 11 Aug 2016 ","@VMohanarengan",32.0041,"No Error","https://twitter.com/vmohanarengan/status/763911298836946944"
NA,2,"Mohanarengan V","10:16 AM - 3 Aug 2016 ","@VMohanarengan",31.0054,"No Error","https://twitter.com/vmohanarengan/status/760887105534820353"
NA,2,"Mohanarengan V","12:08 PM - 25 Jul 2016 ","@VMohanarengan",30.0047,"No Error","https://twitter.com/vmohanarengan/status/757653766946435072"
NA,2,"Mohanarengan V","10:04 AM - 19 Jul 2016 ","@VMohanarengan",29.004,"No Error","https://twitter.com/vmohanarengan/status/755448123439198208"
NA,2,"Mohanarengan V","7:21 AM - 11 Jul 2016 ","@VMohanarengan",28.0049,"No Error","https://twitter.com/vmohanarengan/status/752508091367731201"
NA,3,"Mohanarengan V","8:25 AM - 4 Jul 2016 ","@VMohanarengan",27.0052,"No Error","https://twitter.com/vmohanarengan/status/749987381105668097"
NA,1,"Mouadh JOMAA","9:44 AM - 9 Nov 2016 ","@__Muda",45.004,"No Error","https://twitter.com/__Muda/status/796408146101149697"
1,9,"Muralidhar Areti","6:45 PM - 18 Dec 2016 ","@MuralidharAreti",51.0033,"No Error","https://twitter.com/MuralidharAreti/status/810677281194733568"
1,2,"Muralidhar Areti","6:52 PM - 12 Dec 2016 ","@MuralidharAreti",50.0053,"No Error","https://twitter.com/MuralidharAreti/status/808504866796609537"
2,12,"Muralidhar Areti","1:34 PM - 1 Aug 2016 ","@MuralidharAreti",31.0055,"No Error","https://twitter.com/muralidharareti/status/760212021228941312"
2,14,"Muralidhar Areti","4:33 PM - 10 Jul 2016 ","@MuralidharAreti",28.005,"No Error","https://twitter.com/muralidharareti/status/752284525317615616"
NA,1,"Muralidhar Areti","6:42 PM - 4 Jul 2016 ","@MuralidharAreti",27.0053,"No Error","https://twitter.com/muralidharareti/status/750371638659559428"
NA,8,"Nachiket Dekhane","9:16 PM - 24 Oct 2016 ","@NachiketDekhane",42.0039,"No Error","https://twitter.com/NachiketDekhane/status/790769051333070848"
NA,7,"Nachiket Dekhane","1:11 AM - 16 Oct 2016 ","@NachiketDekhane",40.0042,"No Error","https://twitter.com/NachiketDekhane/status/787566640753876993"
1,6,"Nachiket Dekhane","8:06 AM - 26 Sep 2016 ","@NachiketDekhane",39.005,"No Error","https://twitter.com/NachiketDekhane/status/780423360635281408"
NA,5,"Nai Louza","6:16 PM - 26 Nov 2016 ","@nai_louza",47.004,"No Error","https://twitter.com/nai_louza/status/802697600730271745"
1,7,"Nai Louza","1:37 PM - 7 Nov 2016 ","@nai_louza",45.0041,"No Error","https://twitter.com/nai_louza/status/795742108128776196"
1,19,"Nai Louza","3:43 PM - 31 Oct 2016 ","@nai_louza",44.0036,"No Error","https://twitter.com/nai_louza/status/793222001582280705"
NA,6,"Nai Louza","3:10 PM - 23 Oct 2016 ","@nai_louza",43.0053,"No Error","https://twitter.com/nai_louza/status/790314365681631232"
NA,7,"Nai Louza","1:30 AM - 17 Oct 2016 ","@nai_louza",42.004,"No Error","https://twitter.com/nai_louza/status/787933869957869568"
NA,5,"Nai Louza","3:15 PM - 20 Jun 2016 ","@nai_louza",25.0042,"No Error","https://twitter.com/nai_louza/status/745017161551323136"
5,35,"Nai Louza","11:42 AM - 19 May 2016 ","@nai_louza",20.0065,"No Error","https://twitter.com/nai_louza/status/733367186631331840"
